FID,id,vejkode,vejnavn,park_id,bydel,stativ_type,stativ_placering,stativ_udformning,cykler_retning,antal_pladser,stativ_tilstand,stativ_foto,bemaerkning,reg_metode,reg_dato,rettet_dato,budget,projekt,faerdigmelding,projektbeskrivelse,stativ_fjernet,wkb_geometry
cykelstativ.1659,1197,2744,Heimdalsgade,0,Nørrebro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (722757.731190312 6178678.076616)
cykelstativ.1660,3266,2744,Heimdalsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722693.1852175731 6178611.22671394)
cykelstativ.1661,3269,2744,Heimdalsgade,0,Nørrebro,NO,På facade,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722712.062925786 6178632.52465197)
cykelstativ.1662,1178,2748,Heinesgade,0,Nørrebro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Indmålt med GPS,2001-08-03T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (722911.512003419 6177861.82533692)
cykelstativ.1663,4681,2766,Helga Larsens Plads,0,Vanløse,Andet,På plads,Enkeltsidet,Skråt 45 grader,31,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (718997.974360349 6176467.93447303)
cykelstativ.1664,6464,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,Ikke registreret,På fortovsudvidelse,Enkeltsidet,Ikke registreret,5,Ikke registreret,,3x3 pladser,Digitaliseret manuelt,2017-01-31T11:03:08.816,2018-08-09T11:04:28.195,,,,,2,POINT (723891.689851867 6175446.973874877)
cykelstativ.1665,7600,2772,Helgolandsgade,,Vesterbro-Kongens Enghave,Noli,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2017-11-29T08:48:46.506,2018-08-09T11:04:28.195,2013,fase1,,,2,POINT (723891.4233069433 6175450.801048804)
cykelstativ.1666,4555,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (723966.44845136 6175227.59975385)
cykelstativ.1667,4554,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,NO,På plads,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (723967.542441847 6175223.84922508)
cykelstativ.1668,6462,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,2017-01-31T11:01:26.723,2018-08-09T11:04:28.195,,,,,2,POINT (723939.8102991072 6175308.806254088)
cykelstativ.1669,6465,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,47,Ikke registreret,,,Digitaliseret manuelt,2017-01-31T11:03:08.816,2018-08-09T11:04:28.195,,,,,2,POINT (723917.9734624883 6175394.803687026)
cykelstativ.1670,6463,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,Ikke registreret,På facade,Enkeltsidet,Ikke registreret,9,Ikke registreret,,3x3 pladser,Digitaliseret manuelt,2017-01-31T11:03:08.817,2018-08-09T11:04:28.195,,,,,2,POINT (723899.8687397643 6175443.479981018)
cykelstativ.1671,1590,2772,Helgolandsgade,0,Vesterbro-Kongens Enghave,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (723926.440314886 6175331.43116652)
cykelstativ.1672,2908,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722642.601495062 6177417.39420725)
cykelstativ.1673,2905,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722650.6014849839 6177395.30729779)
cykelstativ.1674,2906,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722647.123102932 6177405.95953071)
cykelstativ.1675,2909,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722638.86034845 6177427.16356474)
cykelstativ.1676,2907,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,13,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722680.3085357151 6177326.16826905)
cykelstativ.1677,2901,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722676.180396878 6177335.37747849)
cykelstativ.1678,2902,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722672.052140005 6177344.26891766)
cykelstativ.1679,2903,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722666.6047663749 6177359.11541159)
cykelstativ.1680,2904,2788,Hellebækgade,0,Nørrebro,Andet,På facade,Enkeltsidet,Skråt 45 grader,7,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,2,POINT (722658.9459587211 6177379.53943251)
cykelstativ.1681,7535,2800,Helsingborggade,,Østerbro,Ladcykel,Andet,Ikke registreret,Ikke registreret,2,Ikke registreret,,,Digitaliseret manuelt,2017-07-26T17:18:21.724,2018-08-09T11:04:28.195,,fase 3,,,2,POINT (724271.7736450534 6180053.01343322)
cykelstativ.1682,7536,2800,Helsingborggade,,Østerbro,Ladcykel,Andet,Ikke registreret,Ikke registreret,2,Ikke registreret,,,Digitaliseret manuelt,2017-07-26T17:18:21.724,2018-08-09T11:04:28.195,,fase 3,,,2,POINT (724277.1995285439 6180027.52201833)
cykelstativ.1683,7699,2800,Helsingborggade,,Østerbro,Noli,På facade,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,Tilladelse; et år fra 1. december 2017,Digitaliseret manuelt,2017-12-20T10:53:40.307,2018-08-09T11:04:28.195,,,,,2,POINT (724266.9025403096 6180056.524611565)
cykelstativ.1684,1888,2806,Hemsedalsgade,0,Amager Vest,Model 32,På gadeareal,Enkeltsidet,Vinkelret,11,Ikke registreret,,,Digitaliseret manuelt,2002-11-19T00:00:00,2018-08-09T11:04:28.195,,,,,2,POINT (726725.116664242 6174028.10508627)
cykelstativ.1685,1365,2816,Henrik Rungs Gade,0,Nørrebro,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (722922.448130398 6176907.26419123)
cykelstativ.1686,1366,2816,Henrik Rungs Gade,0,Nørrebro,NO,På gadeareal,Enkeltsidet,Skråt 45 grader,10,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (722922.248218996 6176909.57706705)
cykelstativ.1687,7356,2818,Henrik Spans Vej,0,Indre By,Ikke registreret,Tæt på facade,Enkeltsidet,Ikke registreret,15,Ikke registreret,,,Digitaliseret manuelt,2017-02-22T14:01:55.936,2018-08-09T11:04:28.195,,,,,2,POINT (726756.7017463724 6176882.42982608)
cykelstativ.1688,154,2832,Herholdtsgade,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret, ,,Ikke registreret,2001-08-09T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723940.04638348 6175777.84214415)
cykelstativ.1689,4687,2840,Herlufsholmvej,0,Vanløse,Andet,På plads,Dobbeltsidet,Vinkelret,16,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (718571.92773978 6177132.30142462)
cykelstativ.1690,4686,2840,Herlufsholmvej,0,Vanløse,Andet,På plads,Enkeltsidet,Vinkelret,35,Ikke registreret,,,Indmålt med GPS,,2018-08-09T11:04:28.195,,,,,2,POINT (718582.2982007171 6177135.45766786)
cykelstativ.1691,663,2844,Herluf Trolles Gade,0,Indre By,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Indmålt med GPS,2001-07-10T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (725667.6667930362 6176205.4717160305)
cykelstativ.1692,662,2844,Herluf Trolles Gade,0,Indre By,Model 32,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,15,Ikke registreret,,,Indmålt med GPS,2001-07-10T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (725660.594543291 6176201.48627309)
cykelstativ.1693,1493,2848,Herman Bangs Plads,0,Valby,Model 32,Tæt på facade,Enkeltsidet,Vinkelret,58,Ikke registreret,,,Indmålt med GPS,2001-08-14T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (720358.896495256 6174602.46211835)
cykelstativ.1694,1494,2848,Herman Bangs Plads,0,Valby,Model 32,Tæt på facade,Enkeltsidet,Vinkelret,12,Ikke registreret,,,Indmålt med GPS,2001-08-14T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (720363.948654521 6174591.30749252)
cykelstativ.1695,1432,2856,Hermodsgade,0,Nørrebro,Andet,På fortov,Dobbeltsidet,Vinkelret,12,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723135.7173125079 6178767.31140976)
cykelstativ.1696,1430,2856,Hermodsgade,0,Nørrebro,Andet,På fortov,Dobbeltsidet,Vinkelret,12,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723134.609225787 6178777.79922476)
cykelstativ.1697,1429,2856,Hermodsgade,0,Nørrebro,Andet,På fortov,Enkeltsidet,Vinkelret,6,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (723134.6922863331 6178792.17227552)
cykelstativ.1698,3918,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725434.694653408 6179355.90743185)
cykelstativ.1699,3927,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725421.420179602 6179394.90452347)
cykelstativ.1700,3926,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725403.014073604 6179450.12265284)
cykelstativ.1701,3925,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725411.11265953 6179427.29914611)
cykelstativ.1702,3924,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725405.9103331941 6179439.92771464)
cykelstativ.1703,3923,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725414.266416255 6179415.90378174)
cykelstativ.1704,3922,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725417.748124203 6179406.15486347)
cykelstativ.1705,3921,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725443.878415252 6179328.86661161)
cykelstativ.1706,3920,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725433.1642259411 6179363.05032624)
cykelstativ.1707,3919,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725438.776490397 6179342.64211809)
cykelstativ.1708,3917,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725428.5721469941 6179375.80537332)
cykelstativ.1709,3916,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725460.9535184911 6179335.47591473)
cykelstativ.1710,3915,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725456.543922886 6179347.92484317)
cykelstativ.1711,3914,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725452.654252265 6179358.81774587)
cykelstativ.1712,3913,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725449.801057397 6179368.67321687)
cykelstativ.1713,3912,2860,Herninggade,0,Østerbro,Andet,Tæt på facade,Dobbeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725424.903034462 6179385.40149041)
cykelstativ.1714,3911,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725445.132822226 6179381.90023576)
cykelstativ.1715,3910,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725442.539190826 6179393.05247296)
cykelstativ.1716,3909,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725438.648742286 6179402.38915146)
cykelstativ.1717,3908,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725435.53648364 6179412.50399001)
cykelstativ.1718,3907,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725431.646492418 6179424.43424081)
cykelstativ.1719,3906,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725427.496565383 6179436.10515782)
cykelstativ.1720,3905,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725423.865714517 6179447.51675143)
cykelstativ.1721,3904,2860,Herninggade,0,Østerbro,Andet,På facade,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725420.234876116 6179458.15025181)
cykelstativ.1722,1218,2888,Hillerødgade,0,Nørrebro,NO,På fortovsudvidelse,Dobbeltsidet,Vinkelret,15,Ikke registreret,,,Ikke registreret,2009-06-01T00:00:00,2018-08-09T11:04:28.195,,,,,0,POINT (722678.027140182 6178106.07652264)
cykelstativ.1723,4041,2888,Hillerødgade,0,Bispebjerg,Andet,På facade,Enkeltsidet,Vinkelret,12,Skal repareres,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (721933.950984023 6178006.69777735)
cykelstativ.1724,7606,2888,Hillerødgade,,Nørrebro,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2017-11-29T15:43:58.488,2018-08-09T11:04:28.195,2013,fase2,,,2,POINT (722468.358481565 6178047.239889685)
cykelstativ.1725,7605,2888,Hillerødgade,,Nørrebro,Noli,På fortov,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,2017-11-29T15:43:58.488,2018-08-09T11:04:28.195,2013,fase2,,,2,POINT (722481.8903619881 6178051.066145529)
cykelstativ.1726,7717,2888,Hillerødgade,,Nørrebro,Noli,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,23,Ikke registreret,,,Digitaliseret manuelt,2018-07-05T13:18:54.389,2018-08-09T11:04:28.195,,Pulje,,,2,POINT (722480.3956790123 6178069.33037037)
cykelstativ.1727,7156,2888,Hillerødgade,,Nørrebro,Ikke registreret,Ikke registreret,Ikke registreret,Ikke registreret,10,Ikke registreret,,,Digitaliseret manuelt,2017-02-13T12:08:50.971,2018-08-09T11:04:28.195,2013,fase2,,Bedre Cykelparkering,2,POINT (721929.0017528753 6178003.768075327)
cykelstativ.1728,1782,2888,Hillerødgade,0,Vanløse,Andet,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Indmålt med GPS,2001-08-20T00:00:00,2018-08-09T11:04:28.195,,fase 3,,,0,POINT (721500.43309323 6177975.08591564)
cykelstativ.1729,5907,2952,Hjørnelodden,0,Valby,Bycykelstativ,Ikke registreret,Ikke registreret,Ikke registreret,20,Ikke registreret,,,Digitaliseret manuelt,2015-08-26T13:59:58.188,2018-08-09T11:04:28.195,,,,,0,POINT (719626.4036144927 6175141.05352675)
cykelstativ.1730,3901,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725438.504383134 6179200.6902239)
cykelstativ.1731,3902,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725458.487403823 6179206.08565362)
cykelstativ.1732,3895,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725389.040206784 6179201.73399075)
cykelstativ.1733,3896,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725394.141879587 6179193.44320074)
cykelstativ.1734,3897,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,10,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725429.511783939 6179210.58177451)
cykelstativ.1735,3898,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725453.491397313 6179216.4767321)
cykelstativ.1736,3900,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725440.302994502 6179213.67911724)
cykelstativ.1737,3899,2956,Hjørringgade,0,Østerbro,NO,På fortovsudvidelse,Enkeltsidet,Vinkelret,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725449.0954890109 6179215.27776973)
cykelstativ.1738,3545,2960,Hobrogade,0,Østerbro,Andet,På fortovsudvidelse,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725157.288224002 6178943.40596612)
cykelstativ.1739,3551,2960,Hobrogade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725179.844611111 6178944.3795152)
cykelstativ.1740,3578,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725182.637011871 6178845.14640804)
cykelstativ.1741,3579,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725181.266895826 6178850.48849696)
cykelstativ.1742,3580,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725180.171311554 6178856.5154059)
cykelstativ.1743,3581,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,2,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725178.801462795 6178861.4465682)
cykelstativ.1744,3582,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,2,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725177.70588117 6178866.3776973)
cykelstativ.1745,3583,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725176.335828364 6178871.85673963)
cykelstativ.1746,3584,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,6,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725175.240042171 6178877.33574861)
cykelstativ.1747,3585,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725173.596467523 6178883.63665228)
cykelstativ.1748,3586,2960,Hobrogade,0,Østerbro,Andet,På facade,Enkeltsidet,Skråt 45 grader,8,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725172.500790903 6178890.48543909)
cykelstativ.1749,3587,2960,Hobrogade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725179.075547946 6178933.49590003)
cykelstativ.1750,3588,2960,Hobrogade,0,Østerbro,NO,På facade,Enkeltsidet,Skråt 45 grader,5,Ikke registreret,,,Digitaliseret manuelt,,2018-08-09T11:04:28.195,,,,,0,POINT (725180.445284854 6178926.09918023)
